Job;Standard;Country;State/Region;City;Impressions;Clicks;Apply starts;Applies;Cost per click (CPC);Cost per apply start (CPAS);Cost per apply (CPA);Clickthrough rate (CTR);Apply completion rate (ACR);Apply start rate (ASR);Apply rate (AR);Spend;Last updated;Created;;;Functietitel;Gestandaardiseerde titel
Mechanical Engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Papendrecht;53;9;1;0;0.3433333333333333;3.09;0;0.169811;0;0.111111;0;3.09;1-10-2025;22-9-2025;;;Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder
Mechanical Engineer;Werktuigbouwkundige;Netherlands;Overijssel;Enschede;120;15;0;0;0;0;0;0.125;0;0;0;0;5-11-2025;6-10-2025;;;Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder
Mechanical Engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Waddinxveen;57;9;3;0;6.856.666.666.666.660;20.569.999.999.999.900;0;0.157895;0;0.333333;0;61.709.999.999.999.900;28-10-2025;28-10-2025;;;Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder
Mechanical engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Den Haag;115;18;5;0;2.647.777.777.777.770;9.532;0;0.156522;0;0.277778;0;47.660.000.000.000.000;8-8-2025;1-8-2025;;;Traineeship Technische Bedrijfskunde;Bedrijfsbeheerder
Mechanical engineer;Werktuigbouwkundige;Netherlands;Noord-Holland;Haarlem;80;12;7;0;3.823.333.333.333.330;6.554.285.714.285.710;0;0.15;0;0.583333;0;45.879.999.999.999.900;8-8-2025;1-8-2025;;;Bedrijfsjurist;Bedrijfsjurist
Mechanical engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Leiden;1;0;0;0;0;0;0;0;0;0;0;0;1-10-2025;1-9-2025;;;Bedrijfsjurist;Bedrijfsjurist
Mechanical engineer;Werktuigbouwkundige;Netherlands;Noord-Holland;Haarlem;1;1;1;0;51.86;51.86;0;1;0;1;0;51.86;1-10-2025;1-9-2025;;;Bedrijfsjurist;Bedrijfsjurist
Mechanical engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Rotterdam;2;1;1;0;0;0;0;0.5;0;1;0;0;1-10-2025;1-9-2025;;;Medior Bezwaarjurist - Den Haag;Bedrijfsjurist
Mechanical engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Den Haag;49;6;0;0;0;0;0;0.122449;0;0;0;0;1-10-2025;1-9-2025;;;Privacy Officer;Bedrijfsjurist
Mechanical engineer;Werktuigbouwkundige;Netherlands;Noord-Holland;Haarlem;117;14;1;0;0.2785714285714286;3.9;0;0.119658;0;0.071429;0;3.9;24-10-2025;2-10-2025;;;Bedrijfsleider;Bedrijfsleider
Mechanical engineer;Werktuigbouwkundige;Netherlands;Zuid-Holland;Den Haag;95;15;0;0;0;0;0;0.157895;0;0;0;0;24-10-2025;2-10-2025;;;Specialist Zakelijk Krediet;Bedrijfsspecialist
Mechanical engineer;Werktuigbouwkundige;Netherlands;Utrecht (provincie);Utrecht;91;9;2;0;34.222.222.222.222.200;15.4;0;0.098901;0;0.222222;0;30.8;24-10-2025;2-10-2025;;;ICT-supportmedewerker;Beheerder ICT-support
Mechanical Engineer (Automotive);Werktuigbouwkundige;Netherlands;Gelderland;Ede;98;15;1;0;0.21666666666666667;3.25;0;0.153061;0;0.066667;0;3.25;8-8-2025;1-8-2025;;;Beoordelaar Subsidies;Beoordelaar
(Junior) Werkvoorbereider;;Netherlands;Zeeland;;81;8;0;0;0;0;0;0.098765;0;0;0;0;30-10-2025;30-9-2025;;;Beoordelaar Subsidies;Beoordelaar
(Senior) Project Manager;;Netherlands;Noord-Holland;Amsterdam;362;59;7;0;0.2016949152542373;1.7;0;0.162983;0;0.118644;0;11.9;22-5-2025;15-5-2025;;;Beoordelaar Subsidies;Beoordelaar
Adviseur Assetmanagement (waterwingebieden);;Netherlands;Zuid-Holland;Gouda;122;8;1;0;0.35125;2.81;0;0.065574;0;0.125;0;2.81;19-6-2025;3-6-2025;;;Beoordelaar Subsidies;Beoordelaar
Allround Maintenance Technician;;Netherlands;Zuid-Holland;Leiden;112;16;1;0;0;0;0;0.142857;0;0.0625;0;0;22-5-2025;14-5-2025;;;Medior Subsidie Beoordelaar Den Haag;Beoordelaar
Allround Onderhoudsmonteur Dagdienst;;Netherlands;Overijssel;Deventer;32;6;0;0;0;0;0;0.1875;0;0;0;0;18-9-2025;19-8-2025;;;Medior Subsidie Beoordelaar Zwolle;Beoordelaar
All-round Service Monteur;;Netherlands;Overijssel;Oldenzaal;79;8;0;0;0;0;0;0.101266;0;0;0;0;19-6-2025;4-6-2025;;;Medior Subsidie Beoordelaar Zwolle;Beoordelaar
Assistant Site Leader;;Netherlands;Zuid-Holland;Rotterdam;184;11;0;0;0;0;0;0.059783;0;0;0;0;22-5-2025;15-5-2025;;;KYC Analist;Bestrijdingsspecialist witwassen
Assistent Project Manager;;Netherlands;Limburg;Heerlen;211;30;3;0;0.8183333333333332;8.183.333.333.333.330;0;0.14218;0;0.1;0;24.549.999.999.999.900;28-6-2025;27-6-2025;;;Netwerk Security Engineer;Beveiligingsingenieur
BIM Modelleur E;;Netherlands;Zuid-Holland;Rotterdam;75;7;0;0;0;0;0;0.093333;0;0;0;0;17-9-2025;15-9-2025;;;Project & Supply Lead;Bevoorradingsspecialist
Bouwkundig modelleur;;Netherlands;Noord-Holland;Amsterdam;86;12;4;0;1.265;3.795;0;0.139535;0;0.333333;0;15.18;22-5-2025;19-5-2025;;;Bouw/Civiel Projectleider;Bouw
Bouwkundig modelleur;;Netherlands;Utrecht (provincie);Utrecht;72;13;1;0;0.8784615384615384;11.42;0;0.180556;0;0.076923;0;11.42;22-5-2025;19-5-2025;;;Bouw/Civiel Projectleider;Bouw
Bouwkundig modelleur;;Netherlands;Zuid-Holland;Rotterdam;148;13;5;0;25.969.230.769.230.700;6.752;0;0.087838;0;0.384615;0;33.76;22-5-2025;21-5-2025;;;Projectorganisator Bouw;Bouw
bouwkundig Revit modelleur;;Netherlands;Zuid-Holland;Delft;110;10;3;0;3.622;12.073.333.333.333.300;0;0.090909;0;0.3;0;36.22;22-5-2025;19-5-2025;;;Sales Consultant Bouw-Infra;Bouw
bouwkundig Revit modelleur;;Netherlands;Zuid-Holland;Delft;102;12;3;0;38.699.999.999.999.900;15.479.999.999.999.900;0;0.117647;0;0.25;0;46.44;22-5-2025;19-5-2025;;;Structural Engineer;Bouwkundig ingenieur
Bouwplaatsmanager Nieuwbouw;;Netherlands;Overijssel;Almelo;175;8;0;0;0;0;0;0.045714;0;0;0;0;24-10-2025;15-10-2025;;;Structural Engineer;Bouwkundig ingenieur
Brand Manager;;Netherlands;Utrecht (provincie);Amersfoort;617;48;2;0;0.07083333333333333;1.7;0;0.077796;0;0.041667;0;3.4;22-5-2025;30-4-2025;;;Structural Engineer;Bouwkundig ingenieur
Clinical Development Scientist;;Netherlands;Noord-Brabant;Eindhoven;595;93;11;0;0.2451612903225806;20.727.272.727.272.700;0;0.156303;0;0.11828;0;22.799.999.999.999.900;22-5-2025;9-5-2025;;;Structural Engineer;Bouwkundig ingenieur
Clinical Research Officer (CRO);;Netherlands;Noord-Holland;Haarlem;611;66;9;0;0.28454545454545455;2.086.666.666.666.660;0;0.10802;0;0.136364;0;18.78;22-5-2025;20-5-2025;;;Structural Engineer;Bouwkundig ingenieur
Constructeur;;Netherlands;Zuid-Holland;Dordrecht;88;7;0;0;0;0;0;0.079545;0;0;0;0;29-5-2025;23-5-2025;;;Structural Engineer;Bouwkundig ingenieur
Content Manager;;Netherlands;Noord-Brabant;Best;323;33;6;0;0.31545454545454543;1.735;0;0.102167;0;0.181818;0;10.41;22-5-2025;28-4-2025;;;Structural Engineer ? Design and Construction;Bouwkundig ingenieur
Customer Service;;Netherlands;Noord-Brabant;Waalwijk;234;24;5;0;0.6695833333333333;3.214;0;0.102564;0;0.208333;0;16.07;22-5-2025;21-5-2025;;;Structural Engineer ? Design and Construction;Bouwkundig ingenieur
Demand Planner;;Netherlands;Gelderland;Lochem;839;70;5;0;0.12142857142857143;1.7;0;0.083433;0;0.071429;0;8.5;22-5-2025;6-5-2025;;;Construction Manager;Bouwmanager
Demand Planner;;Netherlands;Utrecht (provincie);Amersfoort;349;45;7;0;0.9951111111111112;6.397.142.857.142.850;0;0.12894;0;0.155556;0;44.78;22-5-2025;14-5-2025;;;Junior Business Controller;Businesscontroller
Demand Planner;;Netherlands;Utrecht (provincie);Amersfoort;450;47;3;0;0.4921276595744681;7.71;0;0.104444;0;0.06383;0;23.13;19-6-2025;12-6-2025;;;Junior Business Controller;Businesscontroller
Design Engineer;;Netherlands;Utrecht (provincie);Utrecht;158;39;1;0;0.331025641025641;12.91;0;0.246835;0;0.025641;0;12.91;11-6-2025;6-6-2025;;;Senior OBD Calibration Engineer;Calibratietechnicus
Design Engineer;;Netherlands;Noord-Brabant;Den Bosch;134;42;2;0;0.38547619047619053;8.095;0;0.313433;0;0.047619;0;16.19;11-6-2025;6-6-2025;;;Category Procurement Manager Packaging;Category-manager
EL Specialist;;Netherlands;Noord-Brabant;Boxmeer;685;38;3;0;0.28526315789473683;36.133.333.333.333.300;0;0.055474;0;0.078947;0;10.84;22-5-2025;30-4-2025;;;Bouwkundig Civiel Engineer;Civiel ingenieur
Electrical Designer;;Netherlands;Noord-Brabant;Eindhoven;8;0;0;0;0;0;0;0;0;0;0;0;19-9-2025;20-8-2025;;;Bouwkundig Civiel Engineer;Civiel ingenieur
Electrical Engineer Energietransitie;;Netherlands;Zuid-Holland;Rotterdam;23;1;0;0;0;0;0;0.043478;0;0;0;0;9-9-2025;2-9-2025;;;Werkvoorbereider Verduurzaming;Civiel ingenieur
Electrical Engineer Energietransitie;;Netherlands;Zuid-Holland;Rotterdam;45;4;1;0;7.58;30.32;0;0.088889;0;0.25;0;30.32;24-10-2025;2-10-2025;;;Medior Werkvoorbereider Civiele Techniek;Civiele techniek
Electrical Engineer Energietransitie;;Netherlands;Noord-Holland;Haarlem;70;4;1;0;6.89;27.56;0;0.057143;0;0.25;0;27.56;24-10-2025;2-10-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Electrical Engineer Energietransitie;;Netherlands;Zuid-Holland;Den Haag;69;5;1;0;0;0;0;0.072464;0;0.2;0;0;24-10-2025;2-10-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Electrical Engineer Energietransitie;;Netherlands;Noord-Holland;Amsterdam;66;4;0;0;0;0;0;0.060606;0;0;0;0;24-10-2025;2-10-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Electrical Engineer Energietransitie;;Netherlands;Utrecht (provincie);Utrecht;54;3;0;0;0;0;0;0.055556;0;0;0;0;24-10-2025;2-10-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Electrical Engineer Energietransitie;;Netherlands;Zuid-Holland;Leiden;77;4;1;0;85.425;34.17;0;0.051948;0;0.25;0;34.17;24-10-2025;2-10-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Electrical Engineer Maritiem;;Netherlands;Zuid-Holland;Schiedam;55;4;1;0;2.285;9.14;0;0.072727;0;0.25;0;9.14;26-9-2025;27-8-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Elektromonteur;;Netherlands;Gelderland;Apeldoorn;42;9;1;0;22.544.444.444.444.400;20.29;0;0.214286;0;0.111111;0;20.29;9-9-2025;26-8-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Elektrotechnisch Monteur;;Netherlands;Overijssel;Hengelo OV;30;5;0;0;0;0;0;0.166667;0;0;0;0;22-5-2025;25-4-2025;;;Projectorganisator Civiele Techniek;Civiele techniek
Embedded Software Engineer C++;;Netherlands;Noord-Brabant;Eindhoven;6;0;0;0;0;0;0;0;0;0;0;0;1-10-2025;30-9-2025;;;Cloud Engineer;Cloud Engineer
Emissions Coordinator;;Netherlands;Noord-Brabant;Eindhoven;1063;52;2;0;0.17500000000000002;4.550.000.000.000.000;0;0.048918;0;0.038462;0;9.100.000.000.000.000;22-5-2025;9-5-2025;;;Cloud Architect;Cloud-architect
EMVI schrijver;;Netherlands;Zuid-Holland;Rotterdam;750;58;1;0;0.1910344827586207;11.08;0;0.077333;0;0.017241;0;11.08;22-5-2025;21-5-2025;;;Senior Communicatieadviseur;Communicatieadviseur
Engineer Elektrotechniek;;Netherlands;Groningen (provincie);Groningen;168;14;0;0;0;0;0;0.083333;0;0;0;0;22-5-2025;12-5-2025;;;Compliance Adviseur;Compliance-adviseur
Engineer Energietransitie;;Netherlands;Noord-Holland;Amsterdam;103;6;0;0;0;0;0;0.058252;0;0;0;0;24-10-2025;2-10-2025;;;Compliance Adviseur;Compliance-adviseur
Engineering Manager;;Netherlands;Groningen (provincie);Groningen;293;37;2;0;0.4848648648648648;8.969.999.999.999.990;0;0.12628;0;0.054054;0;17.939.999.999.999.900;22-5-2025;14-5-2025;;;Junior Uitvoerder Bouwkunde;Constructiesupervisor
Erfgoedspecialist monumenten;;Netherlands;Groningen (provincie);Appingedam;455;52;5;0;0.2073076923076923;21.559.999.999.999.900;0;0.114286;0;0.096154;0;10.78;22-5-2025;21-5-2025;;;Junior Uitvoerder Bouwkunde;Constructiesupervisor
ERP Planner;;Netherlands;Overijssel;Hengelo OV;541;72;1;0;0.02361111111111111;1.7;0;0.133087;0;0.013889;0;1.7;22-5-2025;28-4-2025;;;Junior Uitvoerder Bouwkunde;Constructiesupervisor
FPGA Engineer;;Netherlands;Noord-Brabant;Eindhoven;404;41;6;0;0.2736585365853659;1.87;0;0.101485;0;0.146341;0;11.22;19-6-2025;2-6-2025;;;Junior Uitvoerder Bouwkunde;Constructiesupervisor
Hardware Engineer;;Netherlands;Overijssel;Deventer;116;15;0;0;0;0;0;0.12931;0;0;0;0;22-5-2025;20-5-2025;;;Junior Uitvoerder Bouwkunde;Constructiesupervisor
HSB Tekenaar;;Netherlands;Overijssel;Almelo;39;3;0;0;0;0;0;0.076923;0;0;0;0;24-10-2025;15-10-2025;;;Junior Uitvoerder Civiele Techniek;Constructiesupervisor
Inkoper;;Netherlands;Gelderland;Stroe;312;19;1;0;0.15105263157894738;2.87;0;0.060897;0;0.052632;0;2.87;22-5-2025;30-4-2025;;;Junior Uitvoerder Civiele Techniek;Constructiesupervisor
Inspectie Traineeship;;Netherlands;Limburg;Geleen;438;39;0;0;0;0;0;0.089041;0;0;0;0;22-5-2025;6-5-2025;;;Junior Uitvoerder Civiele Techniek;Constructiesupervisor
Inspectie Traineeship;;Netherlands;Limburg;Geleen;2;0;0;0;0;0;0;0;0;0;0;0;4-6-2025;4-6-2025;;;Medior Uitvoerder Civiele Techniek;Constructiesupervisor
Inspectie Traineeship;;Netherlands;Limburg;Geleen;519;70;1;0;0.028;1.96;0;0.134875;0;0.014286;0;1.96;19-6-2025;12-6-2025;;;Medior Uitvoerder Civiele Techniek;Constructiesupervisor
Integrale supply chain planner;;Netherlands;Noord-Brabant;Eindhoven;530;63;4;0;0.20444444444444446;3.22;0;0.118868;0;0.063492;0;12.88;19-6-2025;2-6-2025;;;Medior Uitvoerder Civiele Techniek;Constructiesupervisor
Junior adviseur Geo techniek;;Netherlands;Zuid-Holland;Gouda;19;3;0;0;0;0;0;0.157895;0;0;0;0;11-6-2025;11-6-2025;;;Senior Uitvoerder Bouwkunde;Constructiesupervisor
Junior constructeur gebouw constructies;;Netherlands;Utrecht (provincie);Amersfoort;105;7;1;0;23.314.285.714.285.700;16.32;0;0.066667;0;0.142857;0;16.32;17-9-2025;16-9-2025;;;Senior Uitvoerder Bouwkunde;Constructiesupervisor
Junior Onderhoudsmonteur Dagdienst;;Netherlands;Overijssel;Deventer;132;6;1;0;11.083.333.333.333.300;6.65;0;0.045455;0;0.166667;0;6.65;19-9-2025;20-8-2025;;;Senior Uitvoerder Bouwkunde;Constructiesupervisor
Junior Project Engineer Bouwkunde;;Netherlands;Noord-Holland;Amsterdam;120;11;1;0;11.881.818.181.818.100;13.07;0;0.091667;0;0.090909;0;13.07;19-6-2025;3-6-2025;;;Senior Uitvoerder Bouwkunde;Constructiesupervisor
Junior Project Engineer Civiele Techniek;;Netherlands;Noord-Holland;Amsterdam;69;10;4;0;1.645;41.125;0;0.144928;0;0.4;0;16.45;19-6-2025;3-6-2025;;;Senior Uitvoerder Bouwkunde;Constructiesupervisor
Junior Projectleider Warmtenetten;;Netherlands;Zuid-Holland;Leiden;359;22;3;0;15.281.818.181.818.100;11.206.666.666.666.600;0;0.061281;0;0.136364;0;33.620.000.000.000.000;22-5-2025;14-5-2025;;;Senior Uitvoerder Bouwkunde;Constructiesupervisor
Lead Software Engineer (Aerospace);;Netherlands;;;1040;76;7;0;15.875.000.000.000.000;17.235.714.285.714.200;0;0.073077;0;0.092105;0;120.65;24-10-2025;15-10-2025;;;Senior Uitvoerder Civiele Techniek;Constructiesupervisor
Lean Manufacturing Engineer;;Netherlands;;;1145;139;14;0;0.2815827338129496;2.795.714.285.714.280;0;0.121397;0;0.100719;0;39.14;19-6-2025;2-6-2025;;;Senior Uitvoerder Civiele Techniek;Constructiesupervisor
Logistiek Medewerker;;Netherlands;Noord-Brabant;Eindhoven;244;58;5;0;0.5063793103448276;58.740.000.000.000.000;0;0.237705;0;0.086207;0;29.37;22-5-2025;7-5-2025;;;Uitvoerder Bouwkunde;Constructiesupervisor
Maintenance & Reliability Engineer;;Netherlands;Noord-Brabant;Oss;268;21;2;0;1.656.666.666.666.660;17.395.000.000.000.000;0;0.078358;0;0.095238;0;34.790.000.000.000.000;22-5-2025;12-5-2025;;;Uitvoerder Bouwkunde;Constructiesupervisor
Maintenance Engineer Automation;;Netherlands;Zuid-Holland;Gouda;136;10;1;0;0.9199999999999999;9.2;0;0.073529;0;0.1;0;9.2;22-5-2025;15-5-2025;;;Uitvoerder Bouwkunde;Constructiesupervisor
Maintenance Engineer Lutjewinkel;;Netherlands;Gelderland;Borculo;23;2;0;0;0;0;0;0.086957;0;0;0;0;22-5-2025;15-5-2025;;;Uitvoerder Bouwkunde;Constructiesupervisor
Maintenance Engineer Lutjewinkel;;Netherlands;Gelderland;Borculo;63;5;0;0;0;0;0;0.079365;0;0;0;0;22-5-2025;15-5-2025;;;Uitvoerder Bouwkunde;Constructiesupervisor
Maintenance Engineer W&E;;Netherlands;Noord-Holland;Hoofddorp;50;4;2;0;24.567.500.000.000.000;49.135.000.000.000.000;0;0.08;0;0.5;0;9.827.000.000.000.000;17-9-2025;18-8-2025;;;Uitvoerder onderhoud;Constructiesupervisor
Maintenance Supervisor;;Netherlands;Limburg;Geleen;66;8;0;0;0;0;0;0.121212;0;0;0;0;9-9-2025;9-9-2025;;;Uitvoerder onderhoud;Constructiesupervisor
Manager - Technical Site Services;;Netherlands;Limburg;Maastricht;299;41;3;0;0.6829268292682927;9.333.333.333.333.330;0;0.137124;0;0.073171;0;28;11-6-2025;6-6-2025;;;M365 consultant;Consultant
Manager Projectbeheersing;;Netherlands;Zuid-Holland;Papendrecht;502;32;0;0;0;0;0;0.063745;0;0;0;0;22-5-2025;21-5-2025;;;Contractbeheerder;Contractbeheerder
Manager Projectbeheersing;;Netherlands;Zuid-Holland;Papendrecht;248;17;1;0;0.16411764705882353;2.79;0;0.068548;0;0.058824;0;2.79;22-5-2025;21-5-2025;;;Contractmanager;Contractmanager
Manager Realisatie Techniek;;Netherlands;Utrecht (provincie);Bunnik;101;14;2;0;0.27999999999999997;1.96;0;0.138614;0;0.142857;0;3.92;28-6-2025;25-6-2025;;;FP&A Controller;Controller
Mechanical Engineer Offshore Wind;;Netherlands;Zuid-Holland;Leiden;135;23;5;0;23.834.782.608.695.600;10.964;0;0.17037;0;0.217391;0;54.82;1-10-2025;22-9-2025;;;FP&A Controller;Controller
Mechanisch Monteur;;Netherlands;Overijssel;Hengelo OV;75;7;1;0;10.457.142.857.142.800;7.32;0;0.093333;0;0.142857;0;7.32;19-6-2025;2-6-2025;;;Digital Conversion Optimization Specialist (CRO) - Philips;Conversiespecialist
Medior Manager Realisatie Techniek;;Netherlands;Utrecht (provincie);Bunnik;47;2;0;0;0;0;0;0.042553;0;0;0;0;28-6-2025;25-6-2025;;;Projectcoîrdinator;Coîrdinator bedrijfsvoering
